Sentence,Entity
"Das wäre vernünftig, nicht nur weil das Kanzleramt schon jetzt der größte Regierungssitz der Welt ist, viel größer als das Weiße Haus oder der Elysée-Palast und in seinen Dimension eher vergleichbar mit Erdogans pompösem Palast in Ankara, weshalb die Erweiterung gewiss kein Symbol für maßvolles Regieren wäre; deshalb aber auch.",Regierung
Die Regierung  will das Klima schützen.,Regierung
"Vom Haushalt bis zum Heizen: Überall sucht die FDP jetzt Streit, um ihre alten Anhänger aus der Wirtschaft zurückzugewinnen.",FDP
Heute kommt es zum Showdown im Koalitionsausschuss.,Koalition
Die Union will eine moderne Partei sein.,Union
"Rund 200.000 Menschen demonstrieren in Tel Aviv gegen Pläne der Regierung, die Befugnisse der Justiz einzuschränken.",Regierung
Jetzt können sie mit dem aus ihrer Sicht richtigen Mann die Koalition im Römer antreiben.,Koalition
Brandenburgs Ministerpräsident Dietmar Woidke hält einen Kohleausstieg schon 2032 für möglich.,Dietmar Woidke
"Direkt nach der Amtseinführung im Mai würde CDU-Kandidat Uwe Becker die ersten Vorlagen einbringen, sollte er die Stichwahl um den Oberbürgermeisterposten in Frankfurt am Sonntag gewinnen.",CDU
"Nachdem er den indischen Ministerpräsidenten Narendra Modi beleidigt haben soll, darf Rahul Gandhi seine Oppositionspartei nicht mehr im Unterhaus vertreten.",Opposition
Die ÖVP-Grünen-Regierung in Wien beschließt eine neue Finanzierung des öffentlichen Rundfunks ORF.,Regierung
Die ÖVP-Grünen-Regierung in Wien beschließt eine neue Finanzierung des öffentlichen Rundfunks ORF.,Grüne
Die Ampel schlägt sich ganz auf die Seite von Proporz und Parität.,Ampel
"Aber nun könnten die Grünen-Stammwähler den Ausschlag geben, ob Uwe Becker oder Mike Josef Oberbürgermeister wird.",Grüne
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-j41-b509j Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Israelis demonstrieren im Februar in Tel Aviv gegen die Pläne ihrer neuen Regierung, die Justiz zu schwächen 				Bild: AFP 			Wie kam es dazu, dass die national-dekolonialen Gründungsprojekte beider Länder von Fanatikern übernommen wurden?",Regierung
"Denn gleich zu Jahresbeginn verkündete die neue Regierung ihr Programm: Politiker wählen die Richter, Minderheitenrechte sind passé, kritische Medien und Kultur gehören abgeschafft, und die Todesstrafe wird wieder eingeführt.",Regierung
"In Jerusalem sind scheut man dagegen nicht die klare Botschaft gegenüber Berlin: „Die Proteste gegen die israelische Regierung sind von den Feinden in Iran und in Deutschland finanziert“, so die neue Ministerin für (Des-)Information, Galit Distel.",Regierung
Pekings Taiwan-Beauftragter besucht als erster chinesischer Regierungsvertreter die Inseldemokratie.,Regierung
"Nach dem 11. März 2011, als ein Tsunami die Kernreaktoren von Fukushima so schwer beschädigte, dass ein GAU eintrat, hatte es ja ein wundersames Umdenken unter der damaligen Regierung gegeben, und der deutsche Ausstieg aus der Atomenergie war rasch beschlossen.",Regierung
In Berlin arbeiten Wegner und Giffey an der Koalition.,Koalition
In Pforzheim sucht die CDU ihre Erkennungsmelodie.,CDU
"Mehr zum Thema 1/ 												Liveblog Frankfurter OB-Wahl            : 							Josef gewinnt Grünen-Wähler und macht international Schlagzeilen			         												Städtische Bühnen Frankfurt            : 							Schluss mit der Neubaudebatte, saniert lieber!",Grüne
Die schwarz-grüne Regierung in Hessen hat eine politische Quereinsteigerin zur Digitalministerin gemacht.,Regierung
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gpg-b63m1 Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Bettina Stark-Watzinger (FDP), Bundesministerin für Bildung und Forschung, am Dienstag in Berlin 				Bild: dpa 			Das Bundesbildungsministerium legt Eckpunkte für eine Reform des Wissenschaftszeitvertragsgesetzes vor.",FDP
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gpg-b63m1 Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Bettina Stark-Watzinger (FDP), Bundesministerin für Bildung und Forschung, am Dienstag in Berlin 				Bild: dpa 			Das Bundesbildungsministerium legt Eckpunkte für eine Reform des Wissenschaftszeitvertragsgesetzes vor.",Bettina Stark-Watzinger
"Das Bundesbildungsministerium (BMBF) hat jetzt Eckpunkte für eine weitere Reform vorgelegt und kommt damit der Ankündigung im Koalitionsvertrag der Ampel nach, das Gesetz auf der Basis der Evaluation zu überarbeiten.",Koalition
"Das Bundesbildungsministerium (BMBF) hat jetzt Eckpunkte für eine weitere Reform vorgelegt und kommt damit der Ankündigung im Koalitionsvertrag der Ampel nach, das Gesetz auf der Basis der Evaluation zu überarbeiten.",Ampel
"Die Ampel hatte den Jungwissenschaftlern zugesagt, die „Planbarkeit und Verbindlichkeit in der Postdoc-Phase“ deutlich zu erhöhen, die Vertragslaufzeiten für Promotionsstellen „an die gesamte erwartbare Projektlaufzeit“ zu knüpfen und darauf hinzuwirken, „dass in der Wissenschaft Dauerstellen für Daueraufgaben geschaffen werden“.",Ampel
"Bundesbildungsministerin Bettina Stark-Watzinger (FDP) sagte bei der Vorstellung der Eckpunkte: „Mit der Reform schaffen wir mehr Verlässlichkeit, Planbarkeit und Transparenz im Wissenschaftsbetrieb.“",FDP
"Bundesbildungsministerin Bettina Stark-Watzinger (FDP) sagte bei der Vorstellung der Eckpunkte: „Mit der Reform schaffen wir mehr Verlässlichkeit, Planbarkeit und Transparenz im Wissenschaftsbetrieb.“",Bettina Stark-Watzinger
Mehr zum Thema 1/ 												Kettenverträge an den Unis            : 							Reform ohne Fluchtweg			         												Tenure Track            : 							Die Debatte um akademische Karrierewege wird falsch geführt			         												Akademischer Mittelbau            : 							Entweder Professor – oder arbeitslos			         Wissenschaftspolitiker der Ampelparteien lobten die gemeinsam mit dem BMBF erarbeiteten Reformschritte.,Ampel
Mehr zum Thema 1/ 												Kettenverträge an den Unis            : 							Reform ohne Fluchtweg			         												Tenure Track            : 							Die Debatte um akademische Karrierewege wird falsch geführt			         												Akademischer Mittelbau            : 							Entweder Professor – oder arbeitslos			         Wissenschaftspolitiker der Ampelparteien lobten die gemeinsam mit dem BMBF erarbeiteten Reformschritte.,Ampelparteien
Die Grünen sprachen von einer „soliden Basis“ für das weitere parlamentarische Verfahren. „,Grüne
Die Grünen sprachen von einer „soliden Basis“ für das weitere parlamentarische Verfahren. „,Die Grünen
"Der FDP-Fraktionssprecher für Forschung, Technologie und Innovation, Stephan Seiter, sagte, für ihn gehe es darum, „den hohen Anspruch an die Wettbewerbsfähigkeit unseres Wissenschaftssystems mit attraktiveren Entwicklungsperspektiven für den wissenschaftlichen Nachwuchs zu verbinden“.",FDP
"Permalink: https://www.faz.net/-in9-b5w7r Bundesbildungsministerin Bettina Stark-Watzinger (FDP) hat lange ge­schwiegen, nun hat sie die Fraunhofer-Gesellschaft (FhG) gewarnt, die schweren Verfehlungen bei der Haushalts- und Wirtschaftsführung zu wiederholen.",FDP
"Permalink: https://www.faz.net/-in9-b5w7r Bundesbildungsministerin Bettina Stark-Watzinger (FDP) hat lange ge­schwiegen, nun hat sie die Fraunhofer-Gesellschaft (FhG) gewarnt, die schweren Verfehlungen bei der Haushalts- und Wirtschaftsführung zu wiederholen.",Bettina Stark-Watzinger
"Die Jugendorganisation der AfD gründet immer mehr Hochschulgruppen, auch in Hessen.",AfD
Schleswig-Holsteins Bildungsministerin Karin Prien (CDU) zeigte sich mit dem Ergebnis zufrieden.,CDU
Darauf hat sich die Ampel im Koalitionsvertrag verständigt.,Koalition
Darauf hat sich die Ampel im Koalitionsvertrag verständigt.,Ampel
Die italienische Regierung forderte derweil harte Strafen. „,Regierung
Die rechte Regierungspartei Lega um Matteo Salvini richtete angesichts der Zusammenstöße auch Forderungen an die deutsche Regierung.,Regierung
Bundesinnenministerin Nancy Faeser (SPD) schrieb auf Twitter: „Diese Gewalt heute Abend ist aufs Schärfste zu verurteilen.,Nancy Faeser
Bundesinnenministerin Nancy Faeser (SPD) schrieb auf Twitter: „Diese Gewalt heute Abend ist aufs Schärfste zu verurteilen.,SPD
Permalink: https://www.faz.net/-i25-b5wy2 Weitere Themen                                   Justizreform                                : Chaos in Israel – und in Netanjahus Regierung                         Die umstrittene Justizreform spaltet nicht nur die israelische Gesellschaft.,Regierung
"Weil er seinen Boliden zu weit links in die Startbox stellte, mochte er zwar nach Verlöschen der Ampeln eine bessere Abfahrtsposition gehabt haben, vor der ersten Kurve verdrängte er Pérez von der Führungsposition.",Ampel
Bundesinnenministerin Nancy Faeser spricht sich gegen einen Boykott der Spiele in Paris 2024 aus.,Nancy Faeser
"Die Eintracht ist gegen Union Berlin zwar bemüht, vor dem Tor aber ohne Fortune.",Union
"Die beiden Oberbürgermeister-Kandidaten Uwe Becker (CDU) und Mike Josef (SPD), die der Veranstaltung beiwohnten, versicherten unisono, dass der Sport für sie eine wichtige Rolle spiele.",SPD
"Die beiden Oberbürgermeister-Kandidaten Uwe Becker (CDU) und Mike Josef (SPD), die der Veranstaltung beiwohnten, versicherten unisono, dass der Sport für sie eine wichtige Rolle spiele.",CDU
Permalink: https://www.faz.net/-gzn-b6c8n Weitere Themen FAZ Plus Artikel:                                  Kann die CDU Großstadt?,CDU
Nach der OB-Wahl in Frankfurt                                : „Zeit des Handelns und der Entscheidungen“                         Bei den Parteien der Koalition Im Rathaus Römer herrscht Erleichterung über den Erfolg von Mike Josef (SPD).,SPD
Nach der OB-Wahl in Frankfurt                                : „Zeit des Handelns und der Entscheidungen“                         Bei den Parteien der Koalition Im Rathaus Römer herrscht Erleichterung über den Erfolg von Mike Josef (SPD).,Koalition
"Die Deutschen klatschen nicht, bilden aber auch keine Opposition.",Opposition
"Mehr zum Thema 1/ 												Herzblatt-Geschichten            : 							Ein Mann muss bequem sein			         												Neues von den Promis            : 							Grünen-Chefin Ricarda Lang ist verlobt			         												Neues von den Promis            : 							Ehe-Aus bei Reese Witherspoon			         												Neues von den Promis            : 							Unter Madonnas Dach gelten gewisse Regeln			         Radcliffes Ko-Star aus „Harry Potter“, Rupert Grint, der Harrys besten Freund Ron darstellte, hat mit der Schauspielerin Georgia Groome bereits eine dreijährige Tochter namens Wednesday.",Grüne
"Mehr zum Thema 1/ 												Herzblatt-Geschichten            : 							Ein Mann muss bequem sein			         												Neues von den Promis            : 							Grünen-Chefin Ricarda Lang ist verlobt			         												Neues von den Promis            : 							Ehe-Aus bei Reese Witherspoon			         												Neues von den Promis            : 							Unter Madonnas Dach gelten gewisse Regeln			         Radcliffes Ko-Star aus „Harry Potter“, Rupert Grint, der Harrys besten Freund Ron darstellte, hat mit der Schauspielerin Georgia Groome bereits eine dreijährige Tochter namens Wednesday.",Ricarda Lang
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-hxl-b6gct Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Ricarda Lang, Bundesvorsitzende von Bündnis 90/Die Grünen, und ihr Freund Florian Wilsch im Februar bei der Berlinale 				Bild: dpa 			Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.",Grüne
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-hxl-b6gct Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Ricarda Lang, Bundesvorsitzende von Bündnis 90/Die Grünen, und ihr Freund Florian Wilsch im Februar bei der Berlinale 				Bild: dpa 			Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.",Die Grünen
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-hxl-b6gct Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Ricarda Lang, Bundesvorsitzende von Bündnis 90/Die Grünen, und ihr Freund Florian Wilsch im Februar bei der Berlinale 				Bild: dpa 			Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.",Ricarda Lang
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-hxl-b6gct Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Ricarda Lang, Bundesvorsitzende von Bündnis 90/Die Grünen, und ihr Freund Florian Wilsch im Februar bei der Berlinale 				Bild: dpa 			Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.",Bündnis 90/Die Grünen
Permalink: https://www.faz.net/-hxl-b6gct Grünen-Chefin Ricarda Lang hat sich verlobt.,Grüne
Permalink: https://www.faz.net/-hxl-b6gct Grünen-Chefin Ricarda Lang hat sich verlobt.,Ricarda Lang
So postete etwa Bundestagsvizepräsidentin Katrin Göring-Eckardt ein Emoji mit zwei Herzen.,Katrin Göring-Eckardt
Bundesarbeitsminister Hubertus Heil (SPD) schickte „Dir liebe Ricarda und dem zukünftigen Ehemann“ einen herzlichen Glückwunsch.,SPD
Bundesarbeitsminister Hubertus Heil (SPD) schickte „Dir liebe Ricarda und dem zukünftigen Ehemann“ einen herzlichen Glückwunsch.,Hubertus Heil
"Auch der SPD-Vorsitzende Lars Klingbeil, CDU-Generalsekretär Mario Czaja und Bundestagsvizepräsidentin Petra Pau (Linke) gratulierten.",SPD
"Auch der SPD-Vorsitzende Lars Klingbeil, CDU-Generalsekretär Mario Czaja und Bundestagsvizepräsidentin Petra Pau (Linke) gratulierten.",CDU
"Auch der SPD-Vorsitzende Lars Klingbeil, CDU-Generalsekretär Mario Czaja und Bundestagsvizepräsidentin Petra Pau (Linke) gratulierten.",Lars Klingbeil
"Auch der SPD-Vorsitzende Lars Klingbeil, CDU-Generalsekretär Mario Czaja und Bundestagsvizepräsidentin Petra Pau (Linke) gratulierten.",Mario Czaja
"Auch der SPD-Vorsitzende Lars Klingbeil, CDU-Generalsekretär Mario Czaja und Bundestagsvizepräsidentin Petra Pau (Linke) gratulierten.",Petra Pau
"Mehr zum Thema 1/ 												Grünen-Chefin Lang            : 							„Bürger haben Regierung verdient, die sich einigen kann“			         Lang machte aus ihrer Beziehung zu Wilsch auch vor der Verlobung kein Geheimnis.",Regierung
"Mehr zum Thema 1/ 												Grünen-Chefin Lang            : 							„Bürger haben Regierung verdient, die sich einigen kann“			         Lang machte aus ihrer Beziehung zu Wilsch auch vor der Verlobung kein Geheimnis.",Grüne
Ende 2011 bis Anfang 2013 war er Vorstandssprecher der Grünen Jugend Bayern.,Grüne
Grünen-Chefin Ricarda Lang ist verlobt Neues von den Promis Grünen-Chefin Ricarda Lang ist verlobt Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.,Grüne
Grünen-Chefin Ricarda Lang ist verlobt Neues von den Promis Grünen-Chefin Ricarda Lang ist verlobt Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.,Die Grünen
Grünen-Chefin Ricarda Lang ist verlobt Neues von den Promis Grünen-Chefin Ricarda Lang ist verlobt Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.,Ricarda Lang
Die Koalition will die Wiederaufnahme abgeschlossener Mordverfahren erleichtern.,Koalition
Permalink: https://www.faz.net/-gup-b6g52 Die von der italienischen Regierung befürchtete Ausreisewelle aus Tunesien hat begonnen.,Regierung
Ne­ben der irischen Rockband U 2 wandte sich Bundeskanzler Olaf Scholz mit einer Videobotschaft an die 15.000 Zuschauer. „,Olaf Scholz
"Wir stehen an eurer Seite“, sagte der SPD-Politiker. „",SPD
"Der engste Verbündete Moskaus, Belarus, war in diesem Jahr erst gar nicht eingeplant, denn die Europäische Rundfunkunion (EBU) hatte den Staatssender des Landes, BTRC, schon im Juni 2021 als Mitglied für drei Jahre aus der Union ausgeschlossen, weil der Sender spätestens seit der gefälschten Präsidentenwahl 2020, die Alexandr Lukaschenko an der Macht hielt, nicht mehr für Pressefreiheit eingetreten war und die Arbeit der eigenen Journalisten sogar unterdrückt hatte.",Union
"Aber die Politikerin aus der linksalternativen Podemos-Partei ist sauer auf die PSOE-Partei von Ministerpräsident Pedro Sánchez, weil der Koalitionspartner vor der „Jagd-Lobby eingeknickt“ sei.",Koalition
"Die Opposition kritisiert, dass das neue Gesetz die Tierhaltung zu sehr reguliert und viel zu bürokratisch macht.",Opposition
"Dass das nicht stimmt, kann man auf der Grünen Woche auch erfahren, man muss nur danach suchen.",Grüne
"Unterwegs mit Caroline Lünenschloss, Jamila Schäfer und Jessica Rosenthal – dem Nachwuchs von CDU, Grünen und SPD.",SPD
"Unterwegs mit Caroline Lünenschloss, Jamila Schäfer und Jessica Rosenthal – dem Nachwuchs von CDU, Grünen und SPD.",Grüne
"Unterwegs mit Caroline Lünenschloss, Jamila Schäfer und Jessica Rosenthal – dem Nachwuchs von CDU, Grünen und SPD.",CDU
Wirtschaftsdezernentin Stephanie Wüst (FDP) erklärt im Interview wie.,FDP
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-iz5-b5nyx Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Die Grüne Soße ist ein Frankfurter Traditionsgericht.",Grüne
"Bild: Maximilian von Lachner 			Alle mit Kräutern, sonst verschieden: Ein Buch über die Grüne Soße versammelt klassische Rezepte und exotische Abwandlungen des Traditionsgerichts.",Grüne
"Über die beste Zubereitung einer Grünen Soße kann man engagiert diskutieren; das vergleichsweise unterkomplexe Gericht kann einiges an Gesprächsstoff generieren, umso mehr, wenn man dazu vorher etwas gelesen hat.",Grüne
Ein kleines Buch über die Grüne Soße hat vor rund zehn Jahren die Autorin Ingrid Schick geschrieben.,Grüne
"Frankfurter Traditionsgericht: Ein Buch über die Grüne Soße Kochbuch über Grüne Soße Mit sieben Kräutern und mit weniger Alle mit Kräutern, sonst verschieden: Ein Buch über die Grüne Soße versammelt klassische Rezepte und exotische Abwandlungen des Traditionsgerichts.",Grüne
"Die beiden Kellerei-Genossenschaften Terlan und Andrian im Etschtal zeigen, was das für Auswirkungen auf den Wein haben kann.",Genossen
Auf zwölf Euro erhöhte die Ampel-Koalition den Mindestlohn.,Koalition
Auf zwölf Euro erhöhte die Ampel-Koalition den Mindestlohn.,Ampel
"Der Privatsenderverband Vaunet hält den Plan von Cem Özdemir, Lebensmittelwerbung, die Kinder anspricht, zu verbieten, für fatal.",Cem Özdemir
Landwirtschaftsminister Cem Özdemir will Kinder von Werbung für ungesunde Produkte abschirmen.,Cem Özdemir
Die FDP ist alles andere als erfreut.,FDP
"Eine Video-Diskussion mit Spitzen-Vertretern der Jungen Union, Grünen Jugend und Jusos.",Grüne
"Eine Video-Diskussion mit Spitzen-Vertretern der Jungen Union, Grünen Jugend und Jusos.",Union
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gzh-b6hfy Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Mike Josef (SPD) ist der neue Oberbürgermeister der Stadt Frankfurt.",SPD
"Permalink: https://www.faz.net/-gzh-b6hfy Mit 51,7 Prozent ist Mike Josef (SPD) am Sonntag zum Frankfurter Oberbürgermeister gewählt worden.",SPD
"Zwei Jahre schon sind die Kommunalwahlen vorbei, im Mai 2021 hatte sich ein ungewohntes Bündnis aus Grünen, SPD, FDP und Volt zusammengefunden, um in den nächsten fünf Jahren mit einer Mehrheit in der Stadtverordnetenversammlung und eigenem Personal im hauptamtlichen Magistrat zu regieren.",SPD
"Zwei Jahre schon sind die Kommunalwahlen vorbei, im Mai 2021 hatte sich ein ungewohntes Bündnis aus Grünen, SPD, FDP und Volt zusammengefunden, um in den nächsten fünf Jahren mit einer Mehrheit in der Stadtverordnetenversammlung und eigenem Personal im hauptamtlichen Magistrat zu regieren.",Grüne
"Zwei Jahre schon sind die Kommunalwahlen vorbei, im Mai 2021 hatte sich ein ungewohntes Bündnis aus Grünen, SPD, FDP und Volt zusammengefunden, um in den nächsten fünf Jahren mit einer Mehrheit in der Stadtverordnetenversammlung und eigenem Personal im hauptamtlichen Magistrat zu regieren.",FDP
"Mehr zum Thema 1/ 												OB-Wahl in Frankfurt            : 							Der halbe Römer ruft „Mike, Mike, Mike“			         												OB-Wahl in Frankfurt            : 							Die CDU macht sich mit der Niederlage Mut			         												Wahltag in Frankfurt            : 							Ohne Bahnbabo weniger Spaß beim Wählen			         Quelle: F.A.Z. Hier können Sie die Rechte an diesem Artikel erwerben.",CDU
"Die EZB-Präsidentin bekräftigt vor den EU-Staats- und Regierungschefs, der europäische Bankensektor sei robust.",Regierung
Als Niedersachsens Finanzminister ist Gerald Heere (Grüne) automatisch Aufsichtsratschef der Landesbank.,Grüne
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gzh-b6hfu Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Knapper Sieg: Mike Josef bei der SPD-Wahlparty 				Bild: Lucas Bäuml 			Mike Josef ist am Ziel.",SPD
"Der SPD-Bundestagsabgeordnete Armand Zorn hatte schon um 19.28 Uhr ausgerechnet, dass Josef der Sieg statistisch nicht mehr zu nehmen war.",SPD
Die SPD sei von einer „schwierigen Basis“ aus in den Wahlkampf gestartet.,SPD
Bildungsdezernentin Sylvia Weber (SPD) betont noch einen anderen Aspekt: „Frankfurt hat einen ehemaligen Flüchtling als Oberbürgermeister.“,SPD
Erleichtert sind auch die Koalitionspartner im Römer. „,Koalition
"Die Frankfurterinnen und Frankfurter haben einen Kandidaten gewählt, der für eine moderne Großstadtpolitik steht“, sagt Mobilitätsdezernent Stefan Majer (Die Grünen).",Grüne
"Die Frankfurterinnen und Frankfurter haben einen Kandidaten gewählt, der für eine moderne Großstadtpolitik steht“, sagt Mobilitätsdezernent Stefan Majer (Die Grünen).",Die Grünen
"Und die Parteivorsitzende Julia Frank meint, es werde nun einfacher mit einem Oberbürgermeister, der der Koalition angehöre. „",Koalition
Mehr zum Thema 1/ 												OB-Wahl in Frankfurt            : 							Die CDU macht sich mit der Niederlage Mut			         												OB-Wahl Frankfurt            : 							Mike Josef gewinnt knapp in Frankfurt			         												Frankfurter OB-Wahl            : 							Wie Mike Josef OB werden konnte			         Quelle: F.A.Z. Hier können Sie die Rechte an diesem Artikel erwerben.,CDU
Permalink: https://www.faz.net/-gzh-b6hfu Weitere Themen                                   OB-Wahl Frankfurt                                : Mike Josef gewinnt knapp in Frankfurt                         Mike Josef hat die Stichwahl um das Amt des Oberbürgermeisters gegen den CDU-Kandidaten Uwe Becker mit wenigen Tausend Stimmen Vorsprung gewonnen.,CDU
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gzh-b6hft Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Gibt sich gefasst: der unterlegene CDU-Kandidat Uwe Becker.",CDU
Bild: Frank Röth 			Lange können die Anhänger der Union auf einen Sensationssieg ihres Kandidaten Uwe Becker hoffen.,Union
Der Vorsitzende der Jungen Union ist früh im Römer und gibt sich um 17.47 Uhr optimistisch. „,Union
"Mit 48 Prozent kann ich leben, das ist ein starkes CDU-Ergebnis.“",CDU
"Und keines, das üblich sei für die CDU in einer Großstadt.",CDU
Später wird sich der Trend zugunsten von SPD-Kandidat Mike Josef umkehren.,SPD
Auch der CDU-Ehrenvorsitzende Udo Corts muss daher den Wahlausgang für seine Einschätzung nicht abwarten. „,CDU
Eine Vier vorne ist nicht selbstverständlich für die CDU in Frankfurt.“,CDU
"Genauso wenig, dass die Kandidatin der Grünen ausgeschieden sei.",Grüne
Das mache es für die Union hier so schwer.,Union
"Dagegen spricht der planungspolitische Sprecher der CDU-Fraktion, Albrecht Kochsiek, nach eigenen Worten aus langjähriger Erfahrung mit dem Planungsdezernenten der SPD. „",SPD
"Dagegen spricht der planungspolitische Sprecher der CDU-Fraktion, Albrecht Kochsiek, nach eigenen Worten aus langjähriger Erfahrung mit dem Planungsdezernenten der SPD. „",CDU
Aber auch er findet das Abschneiden für die Union in einer Großstadt wie Frankfurt eher ermutigend als enttäuschend.,Union
"Mehr zum Thema 1/ 												OB-Wahl Frankfurt            : 							Mike Josef gewinnt knapp in Frankfurt			         												Liveblog Frankfurter OB-Wahl            : 							Josef gewinnt Grünen-Wähler und macht international Schlagzeilen			         												Frankfurter OB-Wahl            : 							Wie Mike Josef OB werden konnte			         Während es vorher zügig mit dem Auszählen vorangeht, hängt die Übermittlung von 19.20 Uhr an für eine Stunde.",Grüne
Der CDU-Kandidat wird es nicht mehr drehen können und nimmt das Ergebnis „erhobenen Hauptes an“.,CDU
"Es sei eine gute Basis für die CDU „und das, was noch auf uns zukommt“.",CDU
Permalink: https://www.faz.net/-gzh-b6hft Weitere Themen FAZ Plus Artikel:                                  Kann die CDU Großstadt?,CDU
OB-Wahl in Frankfurt: Die CDU macht sich mit der Niederlage Mut OB-Wahl in Frankfurt Die CDU macht sich mit der Niederlage Mut Lange können die Anhänger der Union auf einen Sensationssieg ihres Kandidaten Uwe Becker hoffen.,CDU
OB-Wahl in Frankfurt: Die CDU macht sich mit der Niederlage Mut OB-Wahl in Frankfurt Die CDU macht sich mit der Niederlage Mut Lange können die Anhänger der Union auf einen Sensationssieg ihres Kandidaten Uwe Becker hoffen.,Union
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-j6h-b6bu5 Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Duell: Uwe Becker (CDU) und Mike Josef (SPD) stellen sich den Fragen von F.A.Z.-Herausgeber Carsten Knop (links) und der stellvertretenden Ressortleiterin Marie Lisa Kehler (rechts) im Zelt der Eintracht am Waldstadion Frankfurt.",SPD
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-j6h-b6bu5 Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Duell: Uwe Becker (CDU) und Mike Josef (SPD) stellen sich den Fragen von F.A.Z.-Herausgeber Carsten Knop (links) und der stellvertretenden Ressortleiterin Marie Lisa Kehler (rechts) im Zelt der Eintracht am Waldstadion Frankfurt.",CDU
Sowohl Uwe Becker (CDU) als auch Mike Josef (SPD) sind für den Bau einer solchen Arena.,SPD
Sowohl Uwe Becker (CDU) als auch Mike Josef (SPD) sind für den Bau einer solchen Arena.,CDU
