Sentence,Entity,predicted_label
"Mit Angriffen auf die Ampel, vielen Umfragen, emotionalen Themen – und etwas Hilfe von der CSU will man gewinnen.",Ampel,1
"Mit Angriffen auf die Ampel, vielen Umfragen, emotionalen Themen – und etwas Hilfe von der CSU will man gewinnen.",CSU,1
Das Gesetzesvorhaben der Ampel für mehr Whistleblower-Schutz ist am Veto der unionsgeführten Bundesländer gescheitert.,Ampel,1
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gsf-b6dqm Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Das Kanzleramt am frühen Morgen 				Bild: Laif 			Die Regierung  will das Klima schützen.",Regierung,2
"Permalink: https://www.faz.net/-gsf-b6dqm Die Erweiterung des Bundeskanzleramts, ein fertig geplantes, riesiges, u-förmiges Bürohaus in Berlin-Mitte, sollte besser nicht gebaut werden – und wenn der Bundeskanzler und die Bundesbauministerin, wenn also Olaf Scholz und Klara Geywitz aus der Defensive herauskommen, wenn sie Entschlossenheit demonstrieren, das Richtige tun und nebenbei die eigene Popularität steigern wollen: Dann müssten sie nur möglichst bald und möglichst selbstbewusst den sofortigen Baustopp verkünden.",Olaf Scholz,2
"Permalink: https://www.faz.net/-gsf-b6dqm Die Erweiterung des Bundeskanzleramts, ein fertig geplantes, riesiges, u-förmiges Bürohaus in Berlin-Mitte, sollte besser nicht gebaut werden – und wenn der Bundeskanzler und die Bundesbauministerin, wenn also Olaf Scholz und Klara Geywitz aus der Defensive herauskommen, wenn sie Entschlossenheit demonstrieren, das Richtige tun und nebenbei die eigene Popularität steigern wollen: Dann müssten sie nur möglichst bald und möglichst selbstbewusst den sofortigen Baustopp verkünden.",Klara Geywitz,2
"Das wäre vernünftig, nicht nur weil das Kanzleramt schon jetzt der größte Regierungssitz der Welt ist, viel größer als das Weiße Haus oder der Elysée-Palast und in seinen Dimension eher vergleichbar mit Erdogans pompösem Palast in Ankara, weshalb die Erweiterung gewiss kein Symbol für maßvolles Regieren wäre; deshalb aber auch.",Regierung,2
Die Regierung  will das Klima schützen.,Regierung,2
"Vom Haushalt bis zum Heizen: Überall sucht die FDP jetzt Streit, um ihre alten Anhänger aus der Wirtschaft zurückzugewinnen.",FDP,1
Heute kommt es zum Showdown im Koalitionsausschuss.,Koalition,2
Die Union will eine moderne Partei sein.,Union,2
"Rund 200.000 Menschen demonstrieren in Tel Aviv gegen Pläne der Regierung, die Befugnisse der Justiz einzuschränken.",Regierung,1
Jetzt können sie mit dem aus ihrer Sicht richtigen Mann die Koalition im Römer antreiben.,Koalition,2
Brandenburgs Ministerpräsident Dietmar Woidke hält einen Kohleausstieg schon 2032 für möglich.,Dietmar Woidke,2
"Direkt nach der Amtseinführung im Mai würde CDU-Kandidat Uwe Becker die ersten Vorlagen einbringen, sollte er die Stichwahl um den Oberbürgermeisterposten in Frankfurt am Sonntag gewinnen.",CDU,2
"Nachdem er den indischen Ministerpräsidenten Narendra Modi beleidigt haben soll, darf Rahul Gandhi seine Oppositionspartei nicht mehr im Unterhaus vertreten.",Opposition,2
Die ÖVP-Grünen-Regierung in Wien beschließt eine neue Finanzierung des öffentlichen Rundfunks ORF.,Regierung,2
Die ÖVP-Grünen-Regierung in Wien beschließt eine neue Finanzierung des öffentlichen Rundfunks ORF.,Grüne,2
Die Ampel schlägt sich ganz auf die Seite von Proporz und Parität.,Ampel,1
"Aber nun könnten die Grünen-Stammwähler den Ausschlag geben, ob Uwe Becker oder Mike Josef Oberbürgermeister wird.",Grüne,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-j41-b509j Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Israelis demonstrieren im Februar in Tel Aviv gegen die Pläne ihrer neuen Regierung, die Justiz zu schwächen 				Bild: AFP 			Wie kam es dazu, dass die national-dekolonialen Gründungsprojekte beider Länder von Fanatikern übernommen wurden?",Regierung,2
"Denn gleich zu Jahresbeginn verkündete die neue Regierung ihr Programm: Politiker wählen die Richter, Minderheitenrechte sind passé, kritische Medien und Kultur gehören abgeschafft, und die Todesstrafe wird wieder eingeführt.",Regierung,1
"In Jerusalem sind scheut man dagegen nicht die klare Botschaft gegenüber Berlin: „Die Proteste gegen die israelische Regierung sind von den Feinden in Iran und in Deutschland finanziert“, so die neue Ministerin für (Des-)Information, Galit Distel.",Regierung,1
Pekings Taiwan-Beauftragter besucht als erster chinesischer Regierungsvertreter die Inseldemokratie.,Regierung,2
"Nach dem 11. März 2011, als ein Tsunami die Kernreaktoren von Fukushima so schwer beschädigte, dass ein GAU eintrat, hatte es ja ein wundersames Umdenken unter der damaligen Regierung gegeben, und der deutsche Ausstieg aus der Atomenergie war rasch beschlossen.",Regierung,1
In Berlin arbeiten Wegner und Giffey an der Koalition.,Koalition,2
In Pforzheim sucht die CDU ihre Erkennungsmelodie.,CDU,1
"Mehr zum Thema 1/ 												Liveblog Frankfurter OB-Wahl            : 							Josef gewinnt Grünen-Wähler und macht international Schlagzeilen			         												Städtische Bühnen Frankfurt            : 							Schluss mit der Neubaudebatte, saniert lieber!",Grüne,0
Die schwarz-grüne Regierung in Hessen hat eine politische Quereinsteigerin zur Digitalministerin gemacht.,Regierung,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gpg-b63m1 Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Bettina Stark-Watzinger (FDP), Bundesministerin für Bildung und Forschung, am Dienstag in Berlin 				Bild: dpa 			Das Bundesbildungsministerium legt Eckpunkte für eine Reform des Wissenschaftszeitvertragsgesetzes vor.",FDP,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gpg-b63m1 Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Bettina Stark-Watzinger (FDP), Bundesministerin für Bildung und Forschung, am Dienstag in Berlin 				Bild: dpa 			Das Bundesbildungsministerium legt Eckpunkte für eine Reform des Wissenschaftszeitvertragsgesetzes vor.",Bettina Stark-Watzinger,2
"Das Bundesbildungsministerium (BMBF) hat jetzt Eckpunkte für eine weitere Reform vorgelegt und kommt damit der Ankündigung im Koalitionsvertrag der Ampel nach, das Gesetz auf der Basis der Evaluation zu überarbeiten.",Koalition,2
"Das Bundesbildungsministerium (BMBF) hat jetzt Eckpunkte für eine weitere Reform vorgelegt und kommt damit der Ankündigung im Koalitionsvertrag der Ampel nach, das Gesetz auf der Basis der Evaluation zu überarbeiten.",Ampel,2
"Die Ampel hatte den Jungwissenschaftlern zugesagt, die „Planbarkeit und Verbindlichkeit in der Postdoc-Phase“ deutlich zu erhöhen, die Vertragslaufzeiten für Promotionsstellen „an die gesamte erwartbare Projektlaufzeit“ zu knüpfen und darauf hinzuwirken, „dass in der Wissenschaft Dauerstellen für Daueraufgaben geschaffen werden“.",Ampel,2
"Bundesbildungsministerin Bettina Stark-Watzinger (FDP) sagte bei der Vorstellung der Eckpunkte: „Mit der Reform schaffen wir mehr Verlässlichkeit, Planbarkeit und Transparenz im Wissenschaftsbetrieb.“",FDP,2
"Bundesbildungsministerin Bettina Stark-Watzinger (FDP) sagte bei der Vorstellung der Eckpunkte: „Mit der Reform schaffen wir mehr Verlässlichkeit, Planbarkeit und Transparenz im Wissenschaftsbetrieb.“",Bettina Stark-Watzinger,2
Mehr zum Thema 1/ 												Kettenverträge an den Unis            : 							Reform ohne Fluchtweg			         												Tenure Track            : 							Die Debatte um akademische Karrierewege wird falsch geführt			         												Akademischer Mittelbau            : 							Entweder Professor – oder arbeitslos			         Wissenschaftspolitiker der Ampelparteien lobten die gemeinsam mit dem BMBF erarbeiteten Reformschritte.,Ampel,2
Mehr zum Thema 1/ 												Kettenverträge an den Unis            : 							Reform ohne Fluchtweg			         												Tenure Track            : 							Die Debatte um akademische Karrierewege wird falsch geführt			         												Akademischer Mittelbau            : 							Entweder Professor – oder arbeitslos			         Wissenschaftspolitiker der Ampelparteien lobten die gemeinsam mit dem BMBF erarbeiteten Reformschritte.,Ampelparteien,2
Die Grünen sprachen von einer „soliden Basis“ für das weitere parlamentarische Verfahren. „,Grüne,2
Die Grünen sprachen von einer „soliden Basis“ für das weitere parlamentarische Verfahren. „,Die Grünen,2
"Der FDP-Fraktionssprecher für Forschung, Technologie und Innovation, Stephan Seiter, sagte, für ihn gehe es darum, „den hohen Anspruch an die Wettbewerbsfähigkeit unseres Wissenschaftssystems mit attraktiveren Entwicklungsperspektiven für den wissenschaftlichen Nachwuchs zu verbinden“.",FDP,2
"Permalink: https://www.faz.net/-in9-b5w7r Bundesbildungsministerin Bettina Stark-Watzinger (FDP) hat lange ge­schwiegen, nun hat sie die Fraunhofer-Gesellschaft (FhG) gewarnt, die schweren Verfehlungen bei der Haushalts- und Wirtschaftsführung zu wiederholen.",FDP,1
"Permalink: https://www.faz.net/-in9-b5w7r Bundesbildungsministerin Bettina Stark-Watzinger (FDP) hat lange ge­schwiegen, nun hat sie die Fraunhofer-Gesellschaft (FhG) gewarnt, die schweren Verfehlungen bei der Haushalts- und Wirtschaftsführung zu wiederholen.",Bettina Stark-Watzinger,1
"Die Jugendorganisation der AfD gründet immer mehr Hochschulgruppen, auch in Hessen.",AfD,2
Schleswig-Holsteins Bildungsministerin Karin Prien (CDU) zeigte sich mit dem Ergebnis zufrieden.,CDU,2
Darauf hat sich die Ampel im Koalitionsvertrag verständigt.,Koalition,2
Darauf hat sich die Ampel im Koalitionsvertrag verständigt.,Ampel,2
Die italienische Regierung forderte derweil harte Strafen. „,Regierung,1
Die rechte Regierungspartei Lega um Matteo Salvini richtete angesichts der Zusammenstöße auch Forderungen an die deutsche Regierung.,Regierung,1
Bundesinnenministerin Nancy Faeser (SPD) schrieb auf Twitter: „Diese Gewalt heute Abend ist aufs Schärfste zu verurteilen.,Nancy Faeser,1
Bundesinnenministerin Nancy Faeser (SPD) schrieb auf Twitter: „Diese Gewalt heute Abend ist aufs Schärfste zu verurteilen.,SPD,1
Permalink: https://www.faz.net/-i25-b5wy2 Weitere Themen                                   Justizreform                                : Chaos in Israel – und in Netanjahus Regierung                         Die umstrittene Justizreform spaltet nicht nur die israelische Gesellschaft.,Regierung,1
"Weil er seinen Boliden zu weit links in die Startbox stellte, mochte er zwar nach Verlöschen der Ampeln eine bessere Abfahrtsposition gehabt haben, vor der ersten Kurve verdrängte er Pérez von der Führungsposition.",Ampel,2
Bundesinnenministerin Nancy Faeser spricht sich gegen einen Boykott der Spiele in Paris 2024 aus.,Nancy Faeser,2
"Die Eintracht ist gegen Union Berlin zwar bemüht, vor dem Tor aber ohne Fortune.",Union,2
"Die beiden Oberbürgermeister-Kandidaten Uwe Becker (CDU) und Mike Josef (SPD), die der Veranstaltung beiwohnten, versicherten unisono, dass der Sport für sie eine wichtige Rolle spiele.",SPD,1
"Die beiden Oberbürgermeister-Kandidaten Uwe Becker (CDU) und Mike Josef (SPD), die der Veranstaltung beiwohnten, versicherten unisono, dass der Sport für sie eine wichtige Rolle spiele.",CDU,1
Permalink: https://www.faz.net/-gzn-b6c8n Weitere Themen FAZ Plus Artikel:                                  Kann die CDU Großstadt?,CDU,2
Nach der OB-Wahl in Frankfurt                                : „Zeit des Handelns und der Entscheidungen“                         Bei den Parteien der Koalition Im Rathaus Römer herrscht Erleichterung über den Erfolg von Mike Josef (SPD).,SPD,0
Nach der OB-Wahl in Frankfurt                                : „Zeit des Handelns und der Entscheidungen“                         Bei den Parteien der Koalition Im Rathaus Römer herrscht Erleichterung über den Erfolg von Mike Josef (SPD).,Koalition,0
"Die Deutschen klatschen nicht, bilden aber auch keine Opposition.",Opposition,1
"Mehr zum Thema 1/ 												Herzblatt-Geschichten            : 							Ein Mann muss bequem sein			         												Neues von den Promis            : 							Grünen-Chefin Ricarda Lang ist verlobt			         												Neues von den Promis            : 							Ehe-Aus bei Reese Witherspoon			         												Neues von den Promis            : 							Unter Madonnas Dach gelten gewisse Regeln			         Radcliffes Ko-Star aus „Harry Potter“, Rupert Grint, der Harrys besten Freund Ron darstellte, hat mit der Schauspielerin Georgia Groome bereits eine dreijährige Tochter namens Wednesday.",Grüne,2
"Mehr zum Thema 1/ 												Herzblatt-Geschichten            : 							Ein Mann muss bequem sein			         												Neues von den Promis            : 							Grünen-Chefin Ricarda Lang ist verlobt			         												Neues von den Promis            : 							Ehe-Aus bei Reese Witherspoon			         												Neues von den Promis            : 							Unter Madonnas Dach gelten gewisse Regeln			         Radcliffes Ko-Star aus „Harry Potter“, Rupert Grint, der Harrys besten Freund Ron darstellte, hat mit der Schauspielerin Georgia Groome bereits eine dreijährige Tochter namens Wednesday.",Ricarda Lang,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-hxl-b6gct Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Ricarda Lang, Bundesvorsitzende von Bündnis 90/Die Grünen, und ihr Freund Florian Wilsch im Februar bei der Berlinale 				Bild: dpa 			Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.",Grüne,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-hxl-b6gct Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Ricarda Lang, Bundesvorsitzende von Bündnis 90/Die Grünen, und ihr Freund Florian Wilsch im Februar bei der Berlinale 				Bild: dpa 			Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.",Die Grünen,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-hxl-b6gct Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Ricarda Lang, Bundesvorsitzende von Bündnis 90/Die Grünen, und ihr Freund Florian Wilsch im Februar bei der Berlinale 				Bild: dpa 			Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.",Ricarda Lang,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-hxl-b6gct Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Ricarda Lang, Bundesvorsitzende von Bündnis 90/Die Grünen, und ihr Freund Florian Wilsch im Februar bei der Berlinale 				Bild: dpa 			Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.",Bündnis 90/Die Grünen,2
Permalink: https://www.faz.net/-hxl-b6gct Grünen-Chefin Ricarda Lang hat sich verlobt.,Grüne,2
Permalink: https://www.faz.net/-hxl-b6gct Grünen-Chefin Ricarda Lang hat sich verlobt.,Ricarda Lang,2
So postete etwa Bundestagsvizepräsidentin Katrin Göring-Eckardt ein Emoji mit zwei Herzen.,Katrin Göring-Eckardt,0
Bundesarbeitsminister Hubertus Heil (SPD) schickte „Dir liebe Ricarda und dem zukünftigen Ehemann“ einen herzlichen Glückwunsch.,SPD,0
Bundesarbeitsminister Hubertus Heil (SPD) schickte „Dir liebe Ricarda und dem zukünftigen Ehemann“ einen herzlichen Glückwunsch.,Hubertus Heil,0
"Auch der SPD-Vorsitzende Lars Klingbeil, CDU-Generalsekretär Mario Czaja und Bundestagsvizepräsidentin Petra Pau (Linke) gratulierten.",SPD,0
"Auch der SPD-Vorsitzende Lars Klingbeil, CDU-Generalsekretär Mario Czaja und Bundestagsvizepräsidentin Petra Pau (Linke) gratulierten.",CDU,0
"Auch der SPD-Vorsitzende Lars Klingbeil, CDU-Generalsekretär Mario Czaja und Bundestagsvizepräsidentin Petra Pau (Linke) gratulierten.",Lars Klingbeil,0
"Auch der SPD-Vorsitzende Lars Klingbeil, CDU-Generalsekretär Mario Czaja und Bundestagsvizepräsidentin Petra Pau (Linke) gratulierten.",Mario Czaja,0
"Auch der SPD-Vorsitzende Lars Klingbeil, CDU-Generalsekretär Mario Czaja und Bundestagsvizepräsidentin Petra Pau (Linke) gratulierten.",Petra Pau,0
"Mehr zum Thema 1/ 												Grünen-Chefin Lang            : 							„Bürger haben Regierung verdient, die sich einigen kann“			         Lang machte aus ihrer Beziehung zu Wilsch auch vor der Verlobung kein Geheimnis.",Regierung,2
"Mehr zum Thema 1/ 												Grünen-Chefin Lang            : 							„Bürger haben Regierung verdient, die sich einigen kann“			         Lang machte aus ihrer Beziehung zu Wilsch auch vor der Verlobung kein Geheimnis.",Grüne,2
Ende 2011 bis Anfang 2013 war er Vorstandssprecher der Grünen Jugend Bayern.,Grüne,2
Grünen-Chefin Ricarda Lang ist verlobt Neues von den Promis Grünen-Chefin Ricarda Lang ist verlobt Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.,Grüne,2
Grünen-Chefin Ricarda Lang ist verlobt Neues von den Promis Grünen-Chefin Ricarda Lang ist verlobt Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.,Die Grünen,2
Grünen-Chefin Ricarda Lang ist verlobt Neues von den Promis Grünen-Chefin Ricarda Lang ist verlobt Die Grünen-Politikerin Ricarda Lang hat auf Twitter ihre Verlobung bekannt gegeben.,Ricarda Lang,2
Die Koalition will die Wiederaufnahme abgeschlossener Mordverfahren erleichtern.,Koalition,2
Permalink: https://www.faz.net/-gup-b6g52 Die von der italienischen Regierung befürchtete Ausreisewelle aus Tunesien hat begonnen.,Regierung,2
Ne­ben der irischen Rockband U 2 wandte sich Bundeskanzler Olaf Scholz mit einer Videobotschaft an die 15.000 Zuschauer. „,Olaf Scholz,2
"Wir stehen an eurer Seite“, sagte der SPD-Politiker. „",SPD,2
"Der engste Verbündete Moskaus, Belarus, war in diesem Jahr erst gar nicht eingeplant, denn die Europäische Rundfunkunion (EBU) hatte den Staatssender des Landes, BTRC, schon im Juni 2021 als Mitglied für drei Jahre aus der Union ausgeschlossen, weil der Sender spätestens seit der gefälschten Präsidentenwahl 2020, die Alexandr Lukaschenko an der Macht hielt, nicht mehr für Pressefreiheit eingetreten war und die Arbeit der eigenen Journalisten sogar unterdrückt hatte.",Union,1
"Aber die Politikerin aus der linksalternativen Podemos-Partei ist sauer auf die PSOE-Partei von Ministerpräsident Pedro Sánchez, weil der Koalitionspartner vor der „Jagd-Lobby eingeknickt“ sei.",Koalition,1
"Die Opposition kritisiert, dass das neue Gesetz die Tierhaltung zu sehr reguliert und viel zu bürokratisch macht.",Opposition,1
"Dass das nicht stimmt, kann man auf der Grünen Woche auch erfahren, man muss nur danach suchen.",Grüne,2
"Unterwegs mit Caroline Lünenschloss, Jamila Schäfer und Jessica Rosenthal – dem Nachwuchs von CDU, Grünen und SPD.",SPD,2
"Unterwegs mit Caroline Lünenschloss, Jamila Schäfer und Jessica Rosenthal – dem Nachwuchs von CDU, Grünen und SPD.",Grüne,2
"Unterwegs mit Caroline Lünenschloss, Jamila Schäfer und Jessica Rosenthal – dem Nachwuchs von CDU, Grünen und SPD.",CDU,2
Wirtschaftsdezernentin Stephanie Wüst (FDP) erklärt im Interview wie.,FDP,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-iz5-b5nyx Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Die Grüne Soße ist ein Frankfurter Traditionsgericht.",Grüne,2
"Bild: Maximilian von Lachner 			Alle mit Kräutern, sonst verschieden: Ein Buch über die Grüne Soße versammelt klassische Rezepte und exotische Abwandlungen des Traditionsgerichts.",Grüne,1
"Über die beste Zubereitung einer Grünen Soße kann man engagiert diskutieren; das vergleichsweise unterkomplexe Gericht kann einiges an Gesprächsstoff generieren, umso mehr, wenn man dazu vorher etwas gelesen hat.",Grüne,2
Ein kleines Buch über die Grüne Soße hat vor rund zehn Jahren die Autorin Ingrid Schick geschrieben.,Grüne,2
"Frankfurter Traditionsgericht: Ein Buch über die Grüne Soße Kochbuch über Grüne Soße Mit sieben Kräutern und mit weniger Alle mit Kräutern, sonst verschieden: Ein Buch über die Grüne Soße versammelt klassische Rezepte und exotische Abwandlungen des Traditionsgerichts.",Grüne,2
"Die beiden Kellerei-Genossenschaften Terlan und Andrian im Etschtal zeigen, was das für Auswirkungen auf den Wein haben kann.",Genossen,2
Auf zwölf Euro erhöhte die Ampel-Koalition den Mindestlohn.,Koalition,2
Auf zwölf Euro erhöhte die Ampel-Koalition den Mindestlohn.,Ampel,2
"Der Privatsenderverband Vaunet hält den Plan von Cem Özdemir, Lebensmittelwerbung, die Kinder anspricht, zu verbieten, für fatal.",Cem Özdemir,1
Landwirtschaftsminister Cem Özdemir will Kinder von Werbung für ungesunde Produkte abschirmen.,Cem Özdemir,1
Die FDP ist alles andere als erfreut.,FDP,1
"Eine Video-Diskussion mit Spitzen-Vertretern der Jungen Union, Grünen Jugend und Jusos.",Grüne,2
"Eine Video-Diskussion mit Spitzen-Vertretern der Jungen Union, Grünen Jugend und Jusos.",Union,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gzh-b6hfy Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Mike Josef (SPD) ist der neue Oberbürgermeister der Stadt Frankfurt.",SPD,2
"Permalink: https://www.faz.net/-gzh-b6hfy Mit 51,7 Prozent ist Mike Josef (SPD) am Sonntag zum Frankfurter Oberbürgermeister gewählt worden.",SPD,2
"Zwei Jahre schon sind die Kommunalwahlen vorbei, im Mai 2021 hatte sich ein ungewohntes Bündnis aus Grünen, SPD, FDP und Volt zusammengefunden, um in den nächsten fünf Jahren mit einer Mehrheit in der Stadtverordnetenversammlung und eigenem Personal im hauptamtlichen Magistrat zu regieren.",SPD,2
"Zwei Jahre schon sind die Kommunalwahlen vorbei, im Mai 2021 hatte sich ein ungewohntes Bündnis aus Grünen, SPD, FDP und Volt zusammengefunden, um in den nächsten fünf Jahren mit einer Mehrheit in der Stadtverordnetenversammlung und eigenem Personal im hauptamtlichen Magistrat zu regieren.",Grüne,2
"Zwei Jahre schon sind die Kommunalwahlen vorbei, im Mai 2021 hatte sich ein ungewohntes Bündnis aus Grünen, SPD, FDP und Volt zusammengefunden, um in den nächsten fünf Jahren mit einer Mehrheit in der Stadtverordnetenversammlung und eigenem Personal im hauptamtlichen Magistrat zu regieren.",FDP,2
"Mehr zum Thema 1/ 												OB-Wahl in Frankfurt            : 							Der halbe Römer ruft „Mike, Mike, Mike“			         												OB-Wahl in Frankfurt            : 							Die CDU macht sich mit der Niederlage Mut			         												Wahltag in Frankfurt            : 							Ohne Bahnbabo weniger Spaß beim Wählen			         Quelle: F.A.Z. Hier können Sie die Rechte an diesem Artikel erwerben.",CDU,2
"Die EZB-Präsidentin bekräftigt vor den EU-Staats- und Regierungschefs, der europäische Bankensektor sei robust.",Regierung,0
Als Niedersachsens Finanzminister ist Gerald Heere (Grüne) automatisch Aufsichtsratschef der Landesbank.,Grüne,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gzh-b6hfu Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Knapper Sieg: Mike Josef bei der SPD-Wahlparty 				Bild: Lucas Bäuml 			Mike Josef ist am Ziel.",SPD,2
"Der SPD-Bundestagsabgeordnete Armand Zorn hatte schon um 19.28 Uhr ausgerechnet, dass Josef der Sieg statistisch nicht mehr zu nehmen war.",SPD,2
Die SPD sei von einer „schwierigen Basis“ aus in den Wahlkampf gestartet.,SPD,2
Bildungsdezernentin Sylvia Weber (SPD) betont noch einen anderen Aspekt: „Frankfurt hat einen ehemaligen Flüchtling als Oberbürgermeister.“,SPD,2
Erleichtert sind auch die Koalitionspartner im Römer. „,Koalition,2
"Die Frankfurterinnen und Frankfurter haben einen Kandidaten gewählt, der für eine moderne Großstadtpolitik steht“, sagt Mobilitätsdezernent Stefan Majer (Die Grünen).",Grüne,2
"Die Frankfurterinnen und Frankfurter haben einen Kandidaten gewählt, der für eine moderne Großstadtpolitik steht“, sagt Mobilitätsdezernent Stefan Majer (Die Grünen).",Die Grünen,2
"Und die Parteivorsitzende Julia Frank meint, es werde nun einfacher mit einem Oberbürgermeister, der der Koalition angehöre. „",Koalition,2
Mehr zum Thema 1/ 												OB-Wahl in Frankfurt            : 							Die CDU macht sich mit der Niederlage Mut			         												OB-Wahl Frankfurt            : 							Mike Josef gewinnt knapp in Frankfurt			         												Frankfurter OB-Wahl            : 							Wie Mike Josef OB werden konnte			         Quelle: F.A.Z. Hier können Sie die Rechte an diesem Artikel erwerben.,CDU,2
Permalink: https://www.faz.net/-gzh-b6hfu Weitere Themen                                   OB-Wahl Frankfurt                                : Mike Josef gewinnt knapp in Frankfurt                         Mike Josef hat die Stichwahl um das Amt des Oberbürgermeisters gegen den CDU-Kandidaten Uwe Becker mit wenigen Tausend Stimmen Vorsprung gewonnen.,CDU,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gzh-b6hft Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Gibt sich gefasst: der unterlegene CDU-Kandidat Uwe Becker.",CDU,2
Bild: Frank Röth 			Lange können die Anhänger der Union auf einen Sensationssieg ihres Kandidaten Uwe Becker hoffen.,Union,2
Der Vorsitzende der Jungen Union ist früh im Römer und gibt sich um 17.47 Uhr optimistisch. „,Union,0
"Mit 48 Prozent kann ich leben, das ist ein starkes CDU-Ergebnis.“",CDU,0
"Und keines, das üblich sei für die CDU in einer Großstadt.",CDU,2
Später wird sich der Trend zugunsten von SPD-Kandidat Mike Josef umkehren.,SPD,2
Auch der CDU-Ehrenvorsitzende Udo Corts muss daher den Wahlausgang für seine Einschätzung nicht abwarten. „,CDU,2
Eine Vier vorne ist nicht selbstverständlich für die CDU in Frankfurt.“,CDU,1
"Genauso wenig, dass die Kandidatin der Grünen ausgeschieden sei.",Grüne,1
Das mache es für die Union hier so schwer.,Union,2
"Dagegen spricht der planungspolitische Sprecher der CDU-Fraktion, Albrecht Kochsiek, nach eigenen Worten aus langjähriger Erfahrung mit dem Planungsdezernenten der SPD. „",SPD,2
"Dagegen spricht der planungspolitische Sprecher der CDU-Fraktion, Albrecht Kochsiek, nach eigenen Worten aus langjähriger Erfahrung mit dem Planungsdezernenten der SPD. „",CDU,2
Aber auch er findet das Abschneiden für die Union in einer Großstadt wie Frankfurt eher ermutigend als enttäuschend.,Union,1
